"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Barwick, Mike","Ind","DL","Sr","720","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Battle, Rashawn","Rut","LB","So","721","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baun, Zack","Wisc","LB","Jr","722","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Baylor, Tyler","MD","DL","Fr","723","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bazzie, Fofie","MD","DB","Fr","724","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Beery, Britt","Ind","DL","Fr","725","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Beesley, Drew","MSU","DL","So","726","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Bell, Christian","Wisc","LB","So","727","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Bennett, Kenny","MD","DB","Fr","728","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Benson, Seth","Iowa","LB","Fr","729","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Bergin, Chris","NW","LB","So","730","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bergin, Joe","NW","DB","Jr","731","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bernat, Nolan","Ill","DB","Jr","732","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Blackmon, Antonio","Purd","DB","Sr","733","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Blake, Wyatt","NW","DL","Fr","734","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Blaylock, Travian","Wisc","DB","Fr","735","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Bondoc, Evan","Wisc","DB","Sr","736","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Boone, Raymond","MD","DB","Fr","737","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bootle, Dicaprio","Neb","DB","So","738","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Bordner, Brendan","Rut","DL","Fr","739","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Borland, Tuf","OHSt","LB","So","740","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Bosa, Nick","OHSt","DL","Jr","741","FA","OreSt Sat 12:00PM","0","0","100%","127","9","-"
"Bowen, Ja'merez","Ind","DL","Sr","742","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Brand, Bryce","MD","DL","So","743","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Brents, Julius","Iowa","DB","Fr","744","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Brincks, Sam","Iowa","DL","Sr","745","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Brooks, Ellis","PSU","LB","Fr","746","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brooks, Jr., Antoine","MD","DB","Jr","747","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Brown IV, Earnest","NW","DL","So","748","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Brown, Cam","PSU","LB","Jr","749","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, DJ","PSU","DB","Fr","750","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, Shakur","MSU","DB","Fr","751","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Brown, Sydney","Ill","DB","Fr","752","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Brown, Verdis","Ill","DL","Fr","753","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Browning, Baron","OHSt","LB","So","754","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Brownlee, David","MD","LB","Fr","755","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bryant, Alfred","Ind","DL","Fr","756","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Bryant, Khalil","Ind","DB","Jr","757","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Buchholz, Ryan","PSU","DL","Jr","758","WW","App Sat 3:30PM","0","0","0%","-","6","-"
"Bullock, Brian","NW","DB","So","759","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bullock, Izaia","Rut","LB","Jr","760","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Bullough, Byron","MSU","LB","Sr","761","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Bunner, Bradley","Neb","DB","Fr","762","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Burgess, Juwan","Ind","DB","Fr","763","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burks, Noah","Wisc","LB","So","764","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Burnam, Mo","Ind","LB","Fr","765","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burrell, Eric","Wisc","DB","So","766","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Burton, Donte","Wisc","DB","Fr","767","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Bush, Devin","Mich","LB","Jr","768","FA","@ND Sat 7:30PM","0","0","100%","184","9","-"
"Butler, Josh","MSU","DB","Jr","769","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Butler, Tony","Neb","DB","So","770","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cage, Jerron","OHSt","DL","Fr","771","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Campbell, Chance","MD","LB","Fr","772","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Campbell, Roderick","NW","DB","Jr","773","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Campos, Ben","Iowa","LB","Fr","774","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carlson, John","Iowa","LB","Fr","775","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carney Jr., Owen","Ill","DL","So","776","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Carnifax, Tommy","NW","DL","So","777","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Carriere-Williams, Dontye","Wisc","DB","So","778","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Casey, Aaron","Ind","LB","Fr","779","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Cassidy, Chris","Neb","LB","Fr","780","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Castro-Fields, Tariq","PSU","DB","So","781","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Cesarz, Ethan","Wisc","LB","Fr","782","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Chamberlain, Bryce","Mich","LB","Fr","783","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Chizmar, Max","PSU","LB","Fr","784","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Clark, Braxton","Neb","DB","Fr","785","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cochran, Tyler","Mich","DB","Jr","786","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Coghlan, Sean","Ill","LB","Fr","787","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Colbert, Djimon","Iowa","LB,DB","Fr","788","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cone, Madison","Wisc","DB","So","789","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Cook, Wyatt","MD","LB","Sr","790","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Cooper, Jonathon","OHSt","DL","Jr","791","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Cornell, Jashon","OHSt","DL","Jr","792","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Coughlin, Carter","Minn","LB","Jr","793","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Cox, Aaron","OHSt","DL","So","794","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Cox, Ethan","Neb","DB","Fr","795","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Craddieth, Dallas","Iowa","DB","Fr","796","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cravaack, Jack","Purd","DL","Fr","797","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Creamer, Trey","Iowa","DB","Fr","798","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Criddle, Alex","Purd","DL","Jr","799","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Culpepper, Judge","PSU","DL","Fr","800","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Currens, Seth","Wisc","DB","So","801","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Daniel II, PC","Ill","DB","Fr","802","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Daniels, Allen","Purd","DL","Fr","803","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Daniels, Damion","Neb","DL","Fr","804","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Daniels, Joseph","Ind","DB","Fr","805","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Davis, Alex","Neb","LB","Jr","806","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Davis, Carlos","Neb","DL","Jr","807","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Davis, Isaiah","MD","LB","Jr","808","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Davis, Jared","Mich","DB","So","809","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Davis, Khalil","Neb","DL","Jr","810","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Davis, RaVon","MD","DB","Sr","811","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Day, David","Purd","DB","Jr","812","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Day, Parker","Rut","DB","Fr","813","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"DeGroot, Dawson","Ill","DB","So","814","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"DeLattiboudere, Winston","Minn","DL","Jr","815","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Deen, Branson","Purd","DL","Fr","816","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Dever, Kevin","OHSt","DB","So","817","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Devers, Tai'yon","Minn","DL","Jr","818","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Di Leo, Frank","PSU","LB","Jr","819","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Dicerbo, Antonio","MD","DL","So","820","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Dietzen, Boyd","Wisc","DL","Fr","821","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Dinsdale, Colton","Iowa","DB","Jr","822","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dismuke, Marquel","Neb","DB","So","823","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Dix, Donnell","PSU","DL","Sr","824","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Dixon, Breon","Neb","LB,DB","So","825","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Domann, JoJo","Neb","DB","So","826","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Donald, Noah","OHSt","DL","Jr","827","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Dowell, David","MSU","DB","Jr","828","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Doyle, Dillon","Iowa","LB","Fr","829","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Drobocky, Dane","Mich","DL","Jr","830","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"DuMond, Joe","PSU","DL,LB","Jr","831","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Duggan, Jaohne","Rut","DL","Fr","832","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Dunaway, Jack","Mich","LB","Sr","833","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Durr, Coney","Minn","DB","Jr","834","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Duwa, Levi","Iowa","DL","Fr","835","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dvorak, Wes","Iowa","DB","Jr","836","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dwumfour, Michael","Mich","DL","Jr","837","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Eifler, Milo","Ill","LB","So","838","WW","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Eley, Ayinde","MD","LB","Fr","839","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Ellis, Ray","Purd","DL","Sr","840","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ellis, Tino","MD","DB","Jr","841","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Epenesa, A.J.","Iowa","DL","So","842","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Estes, Rey","Minn","DB","Fr","843","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Evans, Joe","Iowa","LB","Fr","844","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Everett, Gavin","Ind","DL","Jr","845","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Faison-Walden, Brelin","PSU","LB","Fr","846","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Fakasiieiki, Semisi","Purd","DL,LB","So","847","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Fakih, Adam","Mich","LB","So","848","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Fankhauser, Owen","OHSt","DB","Jr","849","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Farmer, Koa","PSU","LB","Sr","850","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Fatukasi, Olakunle","Rut","LB","So","851","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Faustin, Sammy","Mich","DB","Fr","852","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Feist, Colton","Neb","DL","Fr","853","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Fisher, Paddy","NW","LB","So","854","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Fitzgerald, Bryant","Ind","DB","Fr","855","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Flythe, Vincent","MD","DB","Fr","856","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Fogg, Tyshon","Rut","LB","So","857","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Fontaine, Austin","MD","DL","Fr","858","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Fox, Nathan","NW","LB","Jr","859","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Franklin, Jaylan","Wisc","LB","Fr","860","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Frederick, Corbin","Neb","DB","Fr","861","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Friday, Tyler","OHSt","DL","Fr","862","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Fuller, Jordan","OHSt","DB","Jr","863","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Gaddy, Brandon","MD","DL","Fr","864","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gaddy, Breyon","MD","DL","Fr","865","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gallagher, Blake","NW","LB","So","866","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gant, Dallas","OHSt","LB","Fr","867","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garrett, Haskell","OHSt","DL","So","868","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garvin, Jelani Ray","Rut","DB","Jr","869","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Gary, Rashan","Mich","DL","Jr","870","FA","@ND Sat 7:30PM","0","0","100%","253","9","-"
"Gay, Isaiah","Ill","DL","So","871","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Gaziano, Joe","NW","DL","Jr","872","FA","@Purd Thu 8:00PM","0","0","100%","259","4","-"
"George, Joey","Mich","DL","Fr","873","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gervin, Kalon","MSU","DB","Fr","874","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Gibson, Jerry","Minn","DL","Sr","875","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Gil, Devin","Mich","LB","Jr","876","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Givens, Kevin","PSU","DL","Jr","877","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Glackin, Jango","NW","LB","So","878","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Glasgow, Cherokee","MD","DL","Fr","879","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Glasgow, Jordan","Mich","LB,DB","Sr","880","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Goens, Trent","NW","DL","Jr","881","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Goetz, C.J.","Wisc","LB","Fr","882","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Goldsberry, Owen","Mich","DB","Fr","883","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Golston, Chauncey","Iowa","DL","So","884","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Gooden, Mark","NW","DL","So","885","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gordon, Trent","PSU","DB","Fr","886","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Gotay, Fa'Najae","MD","LB","Fr","887","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Grady, Griffin","Wisc","LB","So","888","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Gray, Vincent","Mich","DB","Fr","889","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Gemon","Mich","DB","Fr","890","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, German","Mich","DB","Fr","891","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Kendrick","Ill","DL","Fr","892","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green, Stanley","Ill","DB","Jr","893","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green-May, Izayah","Wisc","LB","Fr","894","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Griggs, Jason","Rut","DL","So","895","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Grodman, Louis","Mich","DB","Sr","896","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gross-Matos, Yetur","PSU","DL","So","897","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Guthrie, Trenton","Minn","LB","Fr","898","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hamdan, Zaid","OHSt","DL","Fr","899","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hamilton, Davon","OHSt","DL","Jr","900","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hampton, A.J.","NW","DB","Fr","901","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hankins, Matt","Iowa","DB","So","902","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hansard, Fred","PSU","DL","Fr","903","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hansen, Jake","Ill","LB","So","904","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hardge III, Ron","Ill","DB","Fr","905","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Harding, Dele","Ill","LB","Jr","906","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hardy, Kamal","Purd","DB","Sr","907","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Harris, Justus","Minn","DB","So","908","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Harrison, Malik","OHSt","LB","Jr","909","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hartlaub, Drew","PSU","DB","Fr","910","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Harvey, Noah","MSU","LB","Fr","911","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Hawkins, Aeneas","PSU","DL","Fr","912","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hawkins, Brad","Mich","DB","So","913","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Hayes, Damon","Rut","DB","Jr","914","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Head Jr., James","Ind","DL","Fr","915","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Henderson, Xavier","MSU","DB","Fr","916","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Henningsen, Matt","Wisc","DL","Fr","917","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Heyroth, Jacob","Wisc","LB","Fr","918","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hickcox, Noah","Minn","DL","Fr","919","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hicks, Faion","Wisc","DB","Fr","920","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Higgins, Kai","Purd","DL","Jr","921","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hill, Lavert","Mich","DB","Jr","922","FA","@ND Sat 7:30PM","0","0","100%","261","9","-"
"Hill, Ronnie","Purd","DB","Jr","923","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hiller, Austin","NW","DB","Fr","924","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hilliard, Justin","OHSt","LB","Jr","925","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hittle, Logan","OHSt","LB","Jr","926","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hobbs, Nate","Ill","DB","So","927","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hollins, Jacob","Ill","LB","Fr","928","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Holmes, Ezekiel","Ill","DL","Fr","929","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Honas, Will","Neb","LB","Jr","930","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Hooker, Amani","Iowa","DB","Jr","931","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hooker, Marcus","OHSt","DB","Fr","932","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Howard, Keiron","MD","DL","Jr","933","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Howden, Jordan","Minn","DB","Fr","934","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Howe, Kraig","Wisc","DL","Jr","935","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hudetz, Troy","NW","LB","So","936","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hudson, Khaleke","Mich","LB,DB","Jr","937","FA","@ND Sat 7:30PM","0","0","100%","43","9","-"
"Humphries, Isaiah","PSU","DB","Fr","938","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hutchinson, Aidan","Mich","DL","Fr","939","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Irving-Bey, Deron","Mich","DL","So","940","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Izien, Christian","Rut","DB","Fr","941","WW","TxSt Sat 12:00PM","0","0","-","-","9","-"
"Jackson, Antwuan","OHSt","DL","So","942","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jackson, Bryce","NW","DB","Fr","943","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jackson, Damian","Neb","DL","Fr","944","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Kenyon","Ill","DL","Jr","945","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jackson, Lamar","Neb","DB","Jr","946","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Will","Neb","DB","Jr","947","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jacobus, Dalles","Iowa","DL","So","948","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"James, Isaac","Ind","DB","Jr","949","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jansen, Garret","Iowa","DL","Jr","950","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jarzynka, Matt","Neb","DL","Sr","951","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jean-Baptiste, Javontae","OHSt","DL","Fr","952","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jefferson, Pernell","Neb","LB","So","953","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jennings, Deion","Rut","LB","Fr","954","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Jester, Hayden","OHSt","LB","Jr","955","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jeter, Donovan","Mich","DL","So","956","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johns, Tim","Purd","LB","Fr","957","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, D.J.","Iowa","DB","Fr","958","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Johnson, Donovan","PSU","DB","Fr","959","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Jamar","Ind","DB","Fr","960","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Jan","PSU","LB","Jr","961","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Jerome","Ind","DL","So","962","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Joseph","Neb","LB","Fr","963","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Johnson, Lawrence","Purd","DL","Fr","964","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, Patrick","Wisc","DB","Jr","965","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Ron","Mich","DL","Jr","966","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johnson, Tyler","Wisc","LB","Jr","967","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Tyreke","OHSt","DB","Fr","968","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Amani","Iowa","LB","Jr","969","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jones, Cam","Ind","LB","Fr","970","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Cam'ron","Neb","DB","Fr","971","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jones, Cornel","Purd","LB","So","972","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Deon","MD","DB","Fr","973","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Jones, Dre'Mont","OHSt","DL","Jr","974","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Keandre","OHSt","LB","Jr","975","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Keiwan","Purd","DL","Sr","976","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Khalid","NW","LB","Fr","977","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jones, Naquan","MSU","DL","So","978","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
